	sp_id	sp_hh_id	age	sex	work_id
1108471	779627	439951	33	F	69824
1108472	487730	439951	65	M	X
1108473	832083	439951	38	F	69824
1108474	962649	439951	53	F	69824
1108475	962650	439951	53	F	69824
1108476	734051	439951	28	F	69824
1108477	906454	439951	46	F	69824
1108478	715655	439951	25	F	69825
1108479	906452	439951	46	F	69825
1108480	750187	439951	30	F	69825
1108689	1076035	440036	66	F	X
1108690	302086	440036	39	M	69838
1108952	1187066	440140	91	F	X
1108953	155202	440140	21	M	69856
1108954	403375	440140	52	M	69856
1108955	800942	440140	35	F	69856
1109115	427783	440205	56	M	X
1109478	591154	440346	6	F	X
1109539	195800	440373	28	M	69892
1109540	543469	440373	86	M	X
1109541	82805	440373	10	M	87
1109587	1038523	440395	62	F	X
1109588	715660	440395	25	F	69895
1109589	1093749	440395	68	F	X
1109637	688527	440413	20	F	69898
1109638	375350	440413	48	M	69898
1109639	319722	440413	41	M	69898
1109640	688526	440413	20	F	69898
1109736	811340	440452	36	F	69905
1109737	518126	440452	71	M	X
1109738	360110	440452	46	M	69905
1109739	360111	440452	46	M	69905
1109740	415694	440452	54	M	69905
1109741	39630	440452	5	M	X
1109742	562125	440452	2	F	X
1109779	475523	440467	63	M	X
1109780	800947	440467	35	F	69907
1109781	631368	440467	11	F	112
1109782	727800	440467	27	F	69907
1109783	800948	440467	35	F	69907
1109805	462054	440478	61	M	X
1109806	683015	440478	19	F	69908
1109807	1085314	440478	67	F	X
1109808	336251	440478	43	M	69909
1109809	5536	440478	0	M	X
1109810	821675	440478	37	F	69909
1109972	888321	440549	44	F	69919
1109973	509085	440549	69	M	X
1109974	631372	440549	11	F	110
1109975	607698	440549	8	F	110
1110007	704855	440562	23	F	69920
1110022	821677	440568	37	F	69920
1110023	1138781	440568	74	F	X
1110024	741871	440568	29	F	69920
1110025	440540	440568	58	M	X
1110026	704857	440568	23	F	69920
1110027	704858	440568	23	F	69920
1110028	105679	440568	13	M	92
1110055	518129	440580	71	M	X
1110056	518130	440580	71	M	X
1110057	518131	440580	71	M	X
1110058	556340	440580	1	F	X
1110064	1047963	440586	63	F	X
1110065	1047964	440586	63	F	X
1110206	1000908	440639	58	F	69933
1110207	1000907	440639	58	F	69933
1110208	1000906	440639	58	F	69933
1110229	241592	440649	33	M	69934
1110230	241593	440649	33	M	69934
1110231	241594	440649	33	M	69934
1110232	382719	440649	49	M	69934
1110233	562128	440649	2	F	X
1110340	195807	440693	28	M	69942
1110341	1181224	440693	86	F	X
1110358	976944	440700	55	F	69944
1110359	976943	440700	55	F	69944
1110360	976942	440700	55	F	69944
1110361	82814	440700	10	M	105
1110404	182947	440718	26	M	69947
1110405	616045	440718	9	F	74
1110406	415700	440718	54	M	69948
1110407	293016	440718	38	M	69948
1110576	221379	440787	31	M	69959
1110577	688535	440787	20	F	69959
1110578	221380	440787	31	M	69959
1110670	252350	440822	34	M	69965
1110671	82818	440822	10	M	86
1110672	1158394	440822	80	F	X
1110673	82817	440822	10	M	31
1110725	189430	440845	27	M	69969
1110726	119411	440845	15	M	54
1110727	328025	440845	42	M	69969
1110728	119412	440845	15	M	87
1110729	360120	440845	46	M	69970
1110868	1028945	440897	61	F	X
1110869	616046	440897	9	F	87
1110880	851189	440903	40	F	69982
1110914	638657	440917	12	F	98
1110915	699246	440917	22	F	69983
1110923	415703	440922	54	M	69984
1110956	1149389	440934	77	F	X
1110957	155206	440934	21	M	69986
1110958	504124	440934	68	M	X
1110959	17551	440934	2	M	X
1111163	1138787	441016	74	F	X
1111164	11513	441016	1	M	X
1111165	969831	441016	54	F	69999
1111166	241597	441016	33	M	69999
1111167	241596	441016	33	M	69999
1111168	182948	441016	26	M	69999
1111169	182949	441016	26	M	69999
1111345	56935	441091	7	M	101
1111346	721481	441091	26	F	70010
1111347	721482	441091	26	F	70010
1111348	721483	441091	26	F	70010
1111349	382734	441091	49	M	70010
1111350	382733	441091	49	M	70010
1111522	599383	441164	7	F	6
1111523	1154200	441164	79	F	X
1111524	897450	441164	45	F	70022
1111525	310835	441164	40	M	70022
1111526	888341	441164	44	F	70022
1111527	888342	441164	44	F	70022
1111528	415705	441164	54	M	70022
1111529	310834	441164	40	M	70022
1111597	360125	441188	46	M	70027
1111598	360126	441188	46	M	70027
1111710	171340	441236	24	M	70033
1111711	658900	441236	15	F	36
1111731	841775	441246	39	F	70035
1111732	543471	441246	86	M	X
1111733	897453	441246	45	F	70035
1111734	677220	441246	18	F	70035
1111784	631379	441265	11	F	86
1111785	1019024	441265	60	F	70039
1111786	575221	441265	4	F	X
1111787	468950	441265	62	M	X
1111802	1102274	441274	69	F	X
1111803	704866	441274	23	F	70041
1111804	932085	441274	49	F	70041
1111805	65549	441274	8	M	94
1111806	65548	441274	8	M	101
1111918	800967	441317	35	F	70046
1111919	241599	441317	33	M	70047
1111920	591169	441317	6	F	X
1111995	683026	441351	19	F	70052
1111996	683027	441351	19	F	70052
1111997	790238	441351	34	F	70052
1111998	790239	441351	34	F	70052
1112161	319737	441413	41	M	70061
1112162	811362	441413	36	F	70061
1112163	811363	441413	36	F	70061
1112164	241602	441413	33	M	70061
1112311	897457	441474	45	F	70071
1112312	1132566	441474	73	F	X
1112361	17557	441496	2	M	X
1112362	252361	441496	34	M	70074
1112363	252362	441496	34	M	70074
1112364	283118	441496	37	M	70074
1112365	310840	441496	40	M	70074
1112366	454459	441496	60	M	X
1112399	344241	441509	44	M	70076
1112400	344240	441509	44	M	70076
1112401	252363	441509	34	M	70076
1112402	155215	441509	21	M	70076
1112403	832112	441509	38	F	70076
1112404	447426	441510	59	M	X
1112405	1000922	441510	58	F	70076
1112596	310844	441588	40	M	70088
1112597	310843	441588	40	M	70088
1112598	310842	441588	40	M	70089
1112674	433921	441618	57	M	X
1112675	832113	441618	38	F	70095
1113010	352215	441751	45	M	70115
1113011	992243	441751	57	F	70115
1113012	699260	441751	22	F	70115
1113013	544436	441751	89	M	X
1113070	821701	441776	37	F	70120
1113071	302116	441776	39	M	70120
1113072	352217	441776	45	M	70120
1113271	800979	441855	35	F	70133
1113272	1057508	441855	64	F	X
1113273	734076	441855	28	F	70133
1113274	1118362	441855	71	F	X
1113275	645859	441855	13	F	101
1113276	144119	441855	19	M	70133
1113277	638668	441855	12	F	98
1113604	932095	441985	49	F	70153
1113605	923702	441985	48	F	70153
1113606	800980	441985	35	F	70153
1113754	409749	442043	53	M	70160
1113755	1085342	442043	67	F	X
1113756	1038557	442043	62	F	X
1113797	513811	442063	70	M	X
1113798	499162	442063	67	M	X
1113875	454473	442090	60	M	X
1113876	522210	442090	72	M	X
1113877	591179	442090	6	F	X
1113878	454474	442091	60	M	X
1113983	652697	442139	14	F	97
1113984	82847	442139	10	M	92
1113985	721500	442139	26	F	70175
1113986	475558	442139	63	M	X
1114031	1167568	442157	82	F	X
1114032	144123	442157	19	M	70178
1114033	888357	442157	44	F	70179
1114108	984324	442186	56	F	70184
1114109	984323	442186	56	F	70184
1114110	90605	442186	11	M	67
1114796	800994	442460	35	F	70227
1114797	1093791	442460	68	F	X
1114869	302126	442488	39	M	70230
1114870	897476	442488	45	F	70230
1114871	31480	442488	4	M	X
1114872	790254	442488	34	F	70230
1114873	481832	442488	64	M	X
1114942	132324	442521	17	M	98
1114943	811390	442521	36	F	70234
1114944	992253	442521	57	F	70234
1114945	1167576	442521	82	F	X
1114946	955493	442521	52	F	70234
1114947	5564	442521	0	M	X
1114948	652701	442521	14	F	54
1115164	1102300	442609	69	F	X
1115165	645871	442609	13	F	97
1115166	534959	442609	79	M	X
1115167	860950	442609	41	F	70248
1115168	241626	442609	33	M	70248
1115169	897480	442609	45	F	70248
1115264	1126339	442643	72	F	X
1115265	1126340	442643	72	F	X
1115266	1028978	442643	61	F	X
1115267	1028979	442643	61	F	X
1115306	992255	442661	57	F	70259
1115535	454487	442757	60	M	X
1115536	56960	442757	7	M	74
1115537	556358	442757	1	F	X
1115538	468976	442757	62	M	X
1115590	544702	442775	90	M	X
1115656	1057533	442801	64	F	X
1115657	360155	442801	46	M	70281
1115658	74422	442801	9	M	110
1115659	487761	442801	65	M	X
1115667	623919	442804	10	F	110
1115668	969858	442804	54	F	70281
1115669	17574	442804	2	M	X
1115670	17573	442804	2	M	X
1115988	1038570	442928	62	F	X
1115989	699270	442928	22	F	70303
1115990	105722	442928	13	M	94
1116017	541957	442939	84	M	X
1116018	487763	442939	65	M	X
1116019	48222	442939	6	M	X
1116020	293046	442939	38	M	70304
1116043	1093799	442952	68	F	X
1116044	1085361	442952	67	F	X
1116045	1126346	442952	72	F	X
1116108	939969	442981	50	F	70309
1116109	556360	442981	1	F	X
1116149	132331	442997	17	M	92
1116150	98230	442997	12	M	38
1116227	992263	443029	57	F	70318
1116228	992262	443029	57	F	70318
1116229	683055	443029	19	F	70318
1116230	409766	443029	53	M	70318
1116231	821726	443029	37	F	70318
1116293	550841	443057	0	F	X
1116294	367990	443057	47	M	70322
1116354	575251	443078	4	F	X
1116355	932104	443078	49	F	70327
1116599	1132591	443174	73	F	X
1116774	715699	443244	25	F	70352
1116775	522220	443244	72	M	X
1116776	715698	443244	25	F	70352
1116792	658932	443251	15	F	105
1116793	694046	443251	21	F	70354
1116888	171365	443285	24	M	70359
1116889	699276	443285	22	F	70359
1116890	821732	443285	37	F	70359
1116950	310873	443309	40	M	70362
1116951	310874	443309	40	M	70362
1117041	969867	443350	54	F	70367
1117042	1102325	443350	69	F	X
1117154	1093808	443394	68	F	X
1117155	1147211	443394	76	F	X
1117156	715701	443394	25	F	70375
1117157	841831	443394	39	F	70375
1117167	955514	443398	52	F	70375
1117168	638692	443398	12	F	110
1117169	741917	443398	29	F	70375
1117170	396885	443398	51	M	70375
1117171	427835	443398	56	M	X
1117234	195841	443426	28	M	70380
1117235	319773	443426	41	M	70380
1117236	1085371	443426	67	F	X
1117237	645879	443426	13	F	38
1117279	211957	443444	30	M	70383
1117280	1151428	443444	78	F	X
1117281	211956	443444	30	M	70383
1117573	769149	443564	32	F	70398
1117683	403427	443602	52	M	70403
1117766	427839	443635	56	M	X
1117767	1019070	443635	60	F	70410
1117768	427840	443635	56	M	X
1117769	293066	443635	38	M	70410
1117842	189469	443666	27	M	70412
1117843	607750	443666	8	F	58
1117844	189467	443666	27	M	70412
1117845	31501	443666	4	M	X
1117897	396889	443684	51	M	70415
1117898	870042	443684	42	F	70416
1117899	415741	443684	54	M	70416
1117935	769153	443703	32	F	70419
1117936	98244	443703	12	M	101
1117937	677249	443703	18	F	70419
1117938	360176	443703	46	M	70419
1117939	310881	443703	40	M	70419
1117940	962701	443703	53	F	70419
1117944	160424	443707	22	M	70420
1117945	530600	443707	75	M	X
1117946	645884	443707	13	F	101
1118054	939989	443752	50	F	70426
1118055	779711	443752	33	F	70426
1118056	195847	443752	28	M	70426
1118057	1048027	443752	63	F	X
1118058	189472	443752	27	M	70426
1118101	750251	443768	30	F	70428
1118102	1158419	443768	80	F	X
1118103	24301	443768	3	M	X
1118104	879223	443768	43	F	70428
1118105	24302	443768	3	M	X
1118106	24303	443768	3	M	X
1118391	518155	443882	71	M	X
1118392	283153	443882	37	M	70448
1118393	562171	443882	2	F	X
1118467	821740	443911	37	F	70451
1118468	562172	443911	2	F	X
1118469	447471	443911	59	M	X
1118470	360181	443911	46	M	70452
1118534	241658	443938	33	M	70457
1118567	536383	443951	80	M	X
1118568	125797	443951	16	M	21
1118569	82877	443951	10	M	92
1118570	166146	443951	23	M	70459
1118571	166147	443951	23	M	70459
1118592	203456	443961	29	M	70461
1118593	475583	443961	63	M	X
1118594	870047	443961	42	F	70461
1118595	1000963	443961	58	F	70461
1118615	1132604	443969	73	F	X
1118616	1132605	443969	73	F	X
1118617	421856	443969	55	M	70463
1118618	550852	443969	0	F	X
1118619	550853	443969	0	F	X
1118631	336325	443975	43	M	70463
1118632	509124	443975	69	M	X
1118633	427845	443975	56	M	X
1118634	915248	443975	47	F	70464
1119036	591217	444133	6	F	X
1119037	1178819	444133	85	F	X
1119038	1178818	444133	85	F	X
1119163	1132607	444184	73	F	X
1119164	82881	444184	10	M	58
1119273	1118404	444229	71	F	X
1119274	1029012	444229	61	F	X
1119275	155238	444229	21	M	70507
1119276	538055	444229	81	M	X
1119277	1066757	444229	65	F	X
1119382	879229	444271	43	F	70513
1119383	74447	444271	9	M	38
1119384	607760	444271	8	F	6
1119385	677254	444271	18	F	70513
1119386	984364	444271	56	F	70513
1119493	493720	444317	66	M	X
1119517	779726	444327	33	F	70520
1119518	750270	444327	30	F	70520
1119653	1048035	444380	63	F	X
1119654	221435	444380	31	M	70529
1119655	31514	444380	4	M	X
1119656	283157	444380	37	M	70529
1119657	790295	444380	34	F	70529
1119658	932121	444380	49	F	70529
1119659	759609	444380	31	F	70529
1119796	1048039	444438	63	F	X
1119797	328088	444438	42	M	70536
1119798	1048038	444438	63	F	X
1119799	231226	444438	32	M	70536
1119800	203466	444438	29	M	70536
1119801	203467	444438	29	M	70537
1119802	203468	444438	29	M	70537
1119852	591221	444461	6	F	X
1119853	382789	444461	49	M	70539
1119854	65594	444461	8	M	98
1119897	1076118	444476	66	F	X
1119898	5586	444476	0	M	X
1119899	144148	444476	19	M	70542
1120450	1138839	444693	74	F	X
1120451	940008	444693	50	F	70575
1120452	940007	444693	50	F	70575
1120511	947980	444719	51	F	70579
1120512	171382	444719	24	M	70579
1120513	504170	444719	68	M	X
1120542	530605	444730	75	M	X
1120543	779737	444730	33	F	70581
1120563	447483	444739	59	M	X
1120564	1175746	444739	84	F	X
1120565	1029024	444739	61	F	X
1120566	811435	444739	36	F	70583
1120567	1118417	444739	71	F	X
1120667	1158426	444781	80	F	X
1120668	962725	444781	53	F	70590
1120669	915261	444781	47	F	70591
1120670	231230	444781	32	M	70591
1120805	710219	444836	24	F	70600
1120806	677262	444836	18	F	70600
1120807	1085395	444836	67	F	X
1120899	74455	444873	9	M	105
1120900	360196	444873	46	M	70606
1120901	568506	444873	3	F	X
1120902	984374	444873	56	F	70606
1120916	683076	444880	19	F	70606
1120917	683075	444880	19	F	70606
1120918	211986	444880	30	M	70606
1121146	750286	444969	30	F	70622
1121147	607771	444969	8	F	97
1121148	1187077	444969	91	F	X
1121170	344315	444980	44	M	70623
1121171	811440	444980	36	F	70623
1121172	375422	444980	48	M	70624
1121173	487795	444980	65	M	X
1121174	98262	444980	12	M	58
1121185	454521	444984	60	M	X
1121186	403451	444984	52	M	70625
1121187	302179	444984	39	M	70625
1121198	1132615	444990	73	F	X
1121199	487796	444990	65	M	X
1121241	591234	445006	6	F	X
1121242	74456	445006	9	M	87
1121243	638718	445006	12	F	74
1121244	638719	445006	12	F	54
1121245	1144065	445006	75	F	X
1121246	638720	445006	12	F	105
1121382	1066776	445061	65	F	X
1121383	221446	445061	31	M	70635
1121384	513841	445061	70	M	X
1121392	1138848	445065	74	F	X
1121393	283177	445065	37	M	70636
1121394	98264	445065	12	M	87
1121395	155246	445065	21	M	70636
1121396	499195	445065	67	M	X
1121397	1147225	445065	76	F	X
1121479	769187	445098	32	F	70640
1121658	525367	445174	73	M	X
1121659	493737	445174	66	M	X
1121687	947988	445183	51	F	70652
1121688	283178	445183	37	M	70652
1121724	623966	445198	10	F	87
1121725	1126377	445198	72	F	X
1121726	509142	445199	69	M	X
1121727	1126378	445199	72	F	X
1121738	481879	445204	64	M	X
1121739	1000982	445204	58	F	70654
1121740	469009	445204	62	M	X
1121741	241687	445204	33	M	70654
1121742	11562	445204	1	M	X
1121820	1110673	445237	70	F	X
1121821	1181248	445237	86	F	X
1121980	125811	445300	16	M	6
1121981	779745	445300	33	F	70670
1121982	790319	445300	34	F	70670
1122029	955548	445316	52	F	70674
1122030	955549	445316	52	F	70674
1122095	389841	445346	50	M	70678
1122096	811445	445346	36	F	70678
1122177	211995	445381	30	M	70683
1122178	211996	445381	30	M	70683
1122179	211997	445381	30	M	70684
1122180	1132621	445381	73	F	X
1122205	241688	445390	33	M	70685
1122293	138453	445422	18	M	70691
1122294	734119	445422	28	F	70691
1122295	769194	445422	32	F	70691
1122296	1019100	445422	60	F	70691
1122347	24326	445446	3	M	X
1122348	310911	445446	40	M	70694
1122349	440601	445446	58	M	X
1122415	769196	445473	32	F	70698
1122416	138454	445473	18	M	70698
1122417	631436	445473	11	F	112
1122418	897543	445473	45	F	70698
1122419	811448	445473	36	F	70698
1122420	1009830	445474	59	F	70698
1122421	17610	445474	2	M	X
1122428	195875	445479	28	M	70699
1122429	31532	445479	4	M	X
1122430	923767	445479	48	F	70699
1122431	166173	445479	23	M	70699
1122465	421873	445491	55	M	70701
1122504	1019106	445508	60	F	70702
1122505	801069	445508	35	F	70702
1122506	801070	445508	35	F	70703
1122507	1149406	445508	77	F	X
1122535	262983	445517	35	M	70705
1122536	262980	445517	35	M	70705
1122537	119486	445517	15	M	54
1122538	1019103	445517	60	F	70705
1122557	17612	445529	2	M	X
1122558	17613	445529	2	M	X
1122588	683082	445543	19	F	70707
1122589	11568	445543	1	M	X
1122590	522241	445543	72	M	X
1122591	11569	445543	1	M	X
1122592	923768	445543	48	F	70707
1122593	212001	445543	30	M	70707
1122594	212000	445543	30	M	70707
1122644	1076144	445561	66	F	X
1122645	1076143	445561	66	F	X
1122646	195877	445561	28	M	70711
1122706	440607	445587	58	M	X
1122769	992296	445615	57	F	70720
1122770	860996	445615	41	F	70720
1122771	860997	445615	41	F	70720
1122772	1000987	445615	58	F	70720
1122889	530609	445661	75	M	X
1122890	454533	445661	60	M	X
1122963	176938	445688	25	M	70731
1122964	811454	445688	36	F	70731
1123115	144163	445748	19	M	70742
1123116	112840	445748	14	M	21
1123229	144164	445793	19	M	70748
1123230	888424	445793	44	F	70748
1123231	273371	445793	36	M	70749
1123232	462149	445793	61	M	X
1123233	382806	445793	49	M	70749
1123234	302190	445793	39	M	70749
1123235	671229	445793	17	F	112
1123402	144166	445859	19	M	70759
1123403	112843	445859	14	M	110
1123404	112842	445859	14	M	92
1123405	1167605	445859	82	F	X
1123406	1167604	445859	82	F	X
1123407	5600	445859	0	M	X
1123408	790333	445859	34	F	70759
1123409	790334	445859	34	F	70759
1123410	487813	445859	65	M	X
1123413	575293	445861	4	F	X
1123414	575294	445861	4	F	X
1123505	195888	445901	28	M	70767
1123506	155256	445901	21	M	70767
1123507	870097	445901	42	F	70767
1123514	1151437	445906	78	F	X
1123515	932150	445906	49	F	70767
1123516	715724	445906	25	F	70768
1123517	195890	445906	28	M	70768
1123518	721545	445906	26	F	70768
1123525	82913	445910	10	M	86
1123526	166180	445910	23	M	70768
1123527	82912	445910	10	M	67
1123536	932151	445915	49	F	70769
1123537	631440	445915	11	F	110
1123538	906572	445915	46	F	70769
1123539	832221	445915	38	F	70769
